구분,총 전력수요,,,,,,,,,,,,,,,,,,,,,,,
20201107,1271320,,,,,,,,,,,,,,,,,,,,,,,
20201108,1221590,,,,,,,,,,,,,,,,,,,,,,,
20201109,1394860,,,,,,,,,,,,,,,,,,,,,,,
20201110,1438760,,,,,,,,,,,,,,,,,,,,,,,
20201111,1451250,,,,,,,,,,,,,,,,,,,,,,,
20201112,1433880,,,,,,,,,,,,,,,,,,,,,,,
20201113,1436310,,,,,,,,,,,,,,,,,,,,,,,
20201114,1278660,,,,,,,,,,,,,,,,,,,,,,,
20201115,1175600,,,,,,,,,,,,,,,,,,,,,,,
20201116,1382120,,,,,,,,,,,,,,,,,,,,,,,
20201117,1437920,,,,,,,,,,,,,,,,,,,,,,,
20201118,1434680,,,,,,,,,,,,,,,,,,,,,,,
20201119,1453380,,,,,,,,,,,,,,,,,,,,,,,
20201120,1440930,,,,,,,,,,,,,,,,,,,,,,,
20201121,1312880,,,,,,,,,,,,,,,,,,,,,,,
20201122,1262420,,,,,,,,,,,,,,,,,,,,,,,
20201123,1434520,,,,,,,,,,,,,,,,,,,,,,,
20201124,1541490,,,,,,,,,,,,,,,,,,,,,,,
20201125,1515560,,,,,,,,,,,,,,,,,,,,,,,
20201126,1513680,,,,,,,,,,,,,,,,,,,,,,,
20201127,1530440,,,,,,,,,,,,,,,,,,,,,,,
20201128,1348860,,,,,,,,,,,,,,,,,,,,,,,
20201129,1296850,,,,,,,,,,,,,,,,,,,,,,,
20201130,1489780,,,,,,,,,,,,,,,,,,,,,,,
20201201,1531140,,,,,,,,,,,,,,,,,,,,,,,
20201202,1572310,,,,,,,,,,,,,,,,,,,,,,,
20201203,1559650,,,,,,,,,,,,,,,,,,,,,,,
20201204,1580250,,,,,,,,,,,,,,,,,,,,,,,
20201205,1422680,,,,,,,,,,,,,,,,,,,,,,,
20201206,1296900,,,,,,,,,,,,,,,,,,,,,,,
20201207,1522730,,,,,,,,,,,,,,,,,,,,,,,
20201208,1576660,,,,,,,,,,,,,,,,,,,,,,,
20201209,1591800,,,,,,,,,,,,,,,,,,,,,,,
20201210,1603460,,,,,,,,,,,,,,,,,,,,,,,
20201211,1589760,,,,,,,,,,,,,,,,,,,,,,,
20201212,1392710,,,,,,,,,,,,,,,,,,,,,,,
20201213,1370040,,,,,,,,,,,,,,,,,,,,,,,
20201214,1614830,,,,,,,,,,,,,,,,,,,,,,,
20201215,1704910,,,,,,,,,,,,,,,,,,,,,,,
20201216,1734820,,,,,,,,,,,,,,,,,,,,,,,
20201217,1710150,,,,,,,,,,,,,,,,,,,,,,,
20201218,1721440,,,,,,,,,,,,,,,,,,,,,,,
20201219,1494540,,,,,,,,,,,,,,,,,,,,,,,
20201220,1366220,,,,,,,,,,,,,,,,,,,,,,,
20201221,1660180,,,,,,,,,,,,,,,,,,,,,,,
20201222,1665420,,,,,,,,,,,,,,,,,,,,,,,
20201223,1628120,,,,,,,,,,,,,,,,,,,,,,,
20201224,1657210,,,,,,,,,,,,,,,,,,,,,,,
20201225,1462100,,,,,,,,,,,,,,,,,,,,,,,
20201226,1353480,,,,,,,,,,,,,,,,,,,,,,,
20201227,1403560,,,,,,,,,,,,,,,,,,,,,,,
20201228,1623000,,,,,,,,,,,,,,,,,,,,,,,
20201229,1621790,,,,,,,,,,,,,,,,,,,,,,,
20201230,1641750,,,,,,,,,,,,,,,,,,,,,,,
20201231,1646140,,,,,,,,,,,,,,,,,,,,,,,
20210101,1387910,,,,,,,,,,,,,,,,,,,,,,,
20210102,1396050,,,,,,,,,,,,,,,,,,,,,,,
20210103,1316910,,,,,,,,,,,,,,,,,,,,,,,
20210104,1572940,,,,,,,,,,,,,,,,,,,,,,,
20210105,1661760,,,,,,,,,,,,,,,,,,,,,,,
20210106,1674840,,,,,,,,,,,,,,,,,,,,,,,
20210107,1788330,,,,,,,,,,,,,,,,,,,,,,,
20210108,1804280,,,,,,,,,,,,,,,,,,,,,,,
20210109,1615940,,,,,,,,,,,,,,,,,,,,,,,
20210110,1456390,,,,,,,,,,,,,,,,,,,,,,,
20210111,1695180,,,,,,,,,,,,,,,,,,,,,,,
20210112,1791390,,,,,,,,,,,,,,,,,,,,,,,
20210113,1821540,,,,,,,,,,,,,,,,,,,,,,,
20210114,1733600,,,,,,,,,,,,,,,,,,,,,,,
20210115,1667400,,,,,,,,,,,,,,,,,,,,,,,
20210116,1473620,,,,,,,,,,,,,,,,,,,,,,,
20210117,1473230,,,,,,,,,,,,,,,,,,,,,,,
20210118,1669870,,,,,,,,,,,,,,,,,,,,,,,
20210119,1754250,,,,,,,,,,,,,,,,,,,,,,,
20210120,1722410,,,,,,,,,,,,,,,,,,,,,,,
20210121,1703190,,,,,,,,,,,,,,,,,,,,,,,
20210122,1672830,,,,,,,,,,,,,,,,,,,,,,,
20210123,1481640,,,,,,,,,,,,,,,,,,,,,,,
20210124,1410310,,,,,,,,,,,,,,,,,,,,,,,
20210125,1605220,,,,,,,,,,,,,,,,,,,,,,,
20210126,1605620,,,,,,,,,,,,,,,,,,,,,,,
20210127,1584570,,,,,,,,,,,,,,,,,,,,,,,
20210128,1632120,,,,,,,,,,,,,,,,,,,,,,,
20210129,1708650,,,,,,,,,,,,,,,,,,,,,,,
20210130,1454740,,,,,,,,,,,,,,,,,,,,,,,
20210131,1320150,,,,,,,,,,,,,,,,,,,,,,,
20210201,1545170,,,,,,,,,,,,,,,,,,,,,,,
20210202,1659260,,,,,,,,,,,,,,,,,,,,,,,
20210203,1692200,,,,,,,,,,,,,,,,,,,,,,,
20210204,1683340,,,,,,,,,,,,,,,,,,,,,,,
20210205,1660190,,,,,,,,,,,,,,,,,,,,,,,
20210206,1436520,,,,,,,,,,,,,,,,,,,,,,,
20210207,1363230,,,,,,,,,,,,,,,,,,,,,,,
20210208,1619400,,,,,,,,,,,,,,,,,,,,,,,
20210209,1631520,,,,,,,,,,,,,,,,,,,,,,,
20210210,1524820,,,,,,,,,,,,,,,,,,,,,,,
20210211,1237290,,,,,,,,,,,,,,,,,,,,,,,
20210212,1114470,,,,,,,,,,,,,,,,,,,,,,,
20210213,1165880,,,,,,,,,,,,,,,,,,,,,,,
20210214,1221700,,,,,,,,,,,,,,,,,,,,,,,
20210215,1512770,,,,,,,,,,,,,,,,,,,,,,,
20210216,1651930,,,,,,,,,,,,,,,,,,,,,,,
20210217,1661130,,,,,,,,,,,,,,,,,,,,,,,
20210218,1703580,,,,,,,,,,,,,,,,,,,,,,,
20210219,1646950,,,,,,,,,,,,,,,,,,,,,,,
20210220,1455370,,,,,,,,,,,,,,,,,,,,,,,
20210221,1287600,,,,,,,,,,,,,,,,,,,,,,,
20210222,1576420,,,,,,,,,,,,,,,,,,,,,,,
20210223,1559000,,,,,,,,,,,,,,,,,,,,,,,
20210224,1550940,,,,,,,,,,,,,,,,,,,,,,,
20210225,1558220,,,,,,,,,,,,,,,,,,,,,,,
20210226,1529200,,,,,,,,,,,,,,,,,,,,,,,
20210227,1386360,,,,,,,,,,,,,,,,,,,,,,,
20210228,1267990,,,,,,,,,,,,,,,,,,,,,,,
20210301,1351270,,,,,,,,,,,,,,,,,,,,,,,
20210302,1500400,,,,,,,,,,,,,,,,,,,,,,,
20210303,1536260,,,,,,,,,,,,,,,,,,,,,,,
20210304,1573180,,,,,,,,,,,,,,,,,,,,,,,
20210305,1494740,,,,,,,,,,,,,,,,,,,,,,,
20210306,1365830,,,,,,,,,,,,,,,,,,,,,,,
20210307,1251140,,,,,,,,,,,,,,,,,,,,,,,
20210308,1534310,,,,,,,,,,,,,,,,,,,,,,,
20210309,1511690,,,,,,,,,,,,,,,,,,,,,,,
20210310,1482550,,,,,,,,,,,,,,,,,,,,,,,
20210311,1484060,,,,,,,,,,,,,,,,,,,,,,,
20210312,1533060,,,,,,,,,,,,,,,,,,,,,,,
20210313,1337150,,,,,,,,,,,,,,,,,,,,,,,
20210314,1261350,,,,,,,,,,,,,,,,,,,,,,,
20210315,1436880,,,,,,,,,,,,,,,,,,,,,,,
20210316,1429190,,,,,,,,,,,,,,,,,,,,,,,
20210317,1453320,,,,,,,,,,,,,,,,,,,,,,,
20210318,1441290,,,,,,,,,,,,,,,,,,,,,,,
20210319,1428790,,,,,,,,,,,,,,,,,,,,,,,
20210320,1331500,,,,,,,,,,,,,,,,,,,,,,,
20210321,1240200,,,,,,,,,,,,,,,,,,,,,,,
20210322,1440320,,,,,,,,,,,,,,,,,,,,,,,
20210323,1419780,,,,,,,,,,,,,,,,,,,,,,,
20210324,1458210,,,,,,,,,,,,,,,,,,,,,,,
20210325,1425130,,,,,,,,,,,,,,,,,,,,,,,
20210326,1402270,,,,,,,,,,,,,,,,,,,,,,,
20210327,1288980,,,,,,,,,,,,,,,,,,,,,,,
20210328,1198420,,,,,,,,,,,,,,,,,,,,,,,
20210329,1385720,,,,,,,,,,,,,,,,,,,,,,,
20210330,1398020,,,,,,,,,,,,,,,,,,,,,,,
20210331,1396050,,,,,,,,,,,,,,,,,,,,,,,
20210401,1394520,,,,,,,,,,,,,,,,,,,,,,,
20210402,1386550,,,,,,,,,,,,,,,,,,,,,,,
20210403,1280230,,,,,,,,,,,,,,,,,,,,,,,
20210404,1181090,,,,,,,,,,,,,,,,,,,,,,,
20210405,1361050,,,,,,,,,,,,,,,,,,,,,,,
20210406,1394480,,,,,,,,,,,,,,,,,,,,,,,
20210407,1386250,,,,,,,,,,,,,,,,,,,,,,,
20210408,1393100,,,,,,,,,,,,,,,,,,,,,,,
20210409,1365520,,,,,,,,,,,,,,,,,,,,,,,
20210410,1249450,,,,,,,,,,,,,,,,,,,,,,,
20210411,1181140,,,,,,,,,,,,,,,,,,,,,,,
20210412,1335280,,,,,,,,,,,,,,,,,,,,,,,
20210413,1399130,,,,,,,,,,,,,,,,,,,,,,,
20210414,1405890,,,,,,,,,,,,,,,,,,,,,,,
20210415,1385530,,,,,,,,,,,,,,,,,,,,,,,
20210416,1434070,,,,,,,,,,,,,,,,,,,,,,,
20210417,1263190,,,,,,,,,,,,,,,,,,,,,,,
20210418,1189390,,,,,,,,,,,,,,,,,,,,,,,
20210419,1343850,,,,,,,,,,,,,,,,,,,,,,,
20210420,1368150,,,,,,,,,,,,,,,,,,,,,,,
20210421,1403390,,,,,,,,,,,,,,,,,,,,,,,
20210422,1400080,,,,,,,,,,,,,,,,,,,,,,,
20210423,1392130,,,,,,,,,,,,,,,,,,,,,,,
20210424,1214390,,,,,,,,,,,,,,,,,,,,,,,
20210425,1135970,,,,,,,,,,,,,,,,,,,,,,,
20210426,1379550,,,,,,,,,,,,,,,,,,,,,,,
20210427,1420390,,,,,,,,,,,,,,,,,,,,,,,
20210428,1399710,,,,,,,,,,,,,,,,,,,,,,,
20210429,1363640,,,,,,,,,,,,,,,,,,,,,,,
20210430,1363350,,,,,,,,,,,,,,,,,,,,,,,
20210501,1247070,,,,,,,,,,,,,,,,,,,,,,,
20210502,1155940,,,,,,,,,,,,,,,,,,,,,,,
20210503,1314550,,,,,,,,,,,,,,,,,,,,,,,
20210504,1368050,,,,,,,,,,,,,,,,,,,,,,,
20210505,1228200,,,,,,,,,,,,,,,,,,,,,,,
20210506,1328290,,,,,,,,,,,,,,,,,,,,,,,
20210507,1350280,,,,,,,,,,,,,,,,,,,,,,,
20210508,1204040,,,,,,,,,,,,,,,,,,,,,,,
20210509,1105620,,,,,,,,,,,,,,,,,,,,,,,
20210510,1330930,,,,,,,,,,,,,,,,,,,,,,,
20210511,1361230,,,,,,,,,,,,,,,,,,,,,,,
20210512,1375550,,,,,,,,,,,,,,,,,,,,,,,
20210513,1372070,,,,,,,,,,,,,,,,,,,,,,,
20210514,1366300,,,,,,,,,,,,,,,,,,,,,,,
20210515,1300930,,,,,,,,,,,,,,,,,,,,,,,
20210516,1138310,,,,,,,,,,,,,,,,,,,,,,,
20210517,1371160,,,,,,,,,,,,,,,,,,,,,,,
20210518,1393270,,,,,,,,,,,,,,,,,,,,,,,
20210519,1259430,,,,,,,,,,,,,,,,,,,,,,,
20210520,1398880,,,,,,,,,,,,,,,,,,,,,,,
20210521,1406930,,,,,,,,,,,,,,,,,,,,,,,
20210522,1219690,,,,,,,,,,,,,,,,,,,,,,,
20210523,1167790,,,,,,,,,,,,,,,,,,,,,,,
20210524,1384900,,,,,,,,,,,,,,,,,,,,,,,
20210525,1397260,,,,,,,,,,,,,,,,,,,,,,,
20210526,1362300,,,,,,,,,,,,,,,,,,,,,,,
20210527,1406740,,,,,,,,,,,,,,,,,,,,,,,
20210528,1393680,,,,,,,,,,,,,,,,,,,,,,,
20210529,1208500,,,,,,,,,,,,,,,,,,,,,,,
20210530,1142830,,,,,,,,,,,,,,,,,,,,,,,
20210531,1340400,,,,,,,,,,,,,,,,,,,,,,,
20210601,1392170,,,,,,,,,,,,,,,,,,,,,,,
20210602,1386800,,,,,,,,,,,,,,,,,,,,,,,
20210603,1446350,,,,,,,,,,,,,,,,,,,,,,,
20210604,1394220,,,,,,,,,,,,,,,,,,,,,,,
20210605,1216200,,,,,,,,,,,,,,,,,,,,,,,
20210606,1135620,,,,,,,,,,,,,,,,,,,,,,,
20210607,1414820,,,,,,,,,,,,,,,,,,,,,,,
20210608,1417920,,,,,,,,,,,,,,,,,,,,,,,
20210609,1443600,,,,,,,,,,,,,,,,,,,,,,,
20210610,1476140,,,,,,,,,,,,,,,,,,,,,,,
20210611,1481090,,,,,,,,,,,,,,,,,,,,,,,
20210612,1258920,,,,,,,,,,,,,,,,,,,,,,,
20210613,1177170,,,,,,,,,,,,,,,,,,,,,,,
20210614,1461740,,,,,,,,,,,,,,,,,,,,,,,
20210615,1489880,,,,,,,,,,,,,,,,,,,,,,,
20210616,1519630,,,,,,,,,,,,,,,,,,,,,,,
20210617,1519500,,,,,,,,,,,,,,,,,,,,,,,
20210618,1483000,,,,,,,,,,,,,,,,,,,,,,,
20210619,1286050,,,,,,,,,,,,,,,,,,,,,,,
20210620,1213300,,,,,,,,,,,,,,,,,,,,,,,
20210621,1433900,,,,,,,,,,,,,,,,,,,,,,,
20210622,1477030,,,,,,,,,,,,,,,,,,,,,,,
20210623,1448850,,,,,,,,,,,,,,,,,,,,,,,
20210624,1461460,,,,,,,,,,,,,,,,,,,,,,,
20210625,1462860,,,,,,,,,,,,,,,,,,,,,,,
20210626,1311970,,,,,,,,,,,,,,,,,,,,,,,
20210627,1198950,,,,,,,,,,,,,,,,,,,,,,,
20210628,1454330,,,,,,,,,,,,,,,,,,,,,,,
20210629,1488260,,,,,,,,,,,,,,,,,,,,,,,
20210630,1531860,,,,,,,,,,,,,,,,,,,,,,,
20210701,1530320,,,,,,,,,,,,,,,,,,,,,,,
20210702,1539670,,,,,,,,,,,,,,,,,,,,,,,
20210703,1353620,,,,,,,,,,,,,,,,,,,,,,,
20210704,1251390,,,,,,,,,,,,,,,,,,,,,,,
20210705,1504890,,,,,,,,,,,,,,,,,,,,,,,
20210706,1548790,,,,,,,,,,,,,,,,,,,,,,,
20210707,1545100,,,,,,,,,,,,,,,,,,,,,,,
20210708,1583470,,,,,,,,,,,,,,,,,,,,,,,
20210709,1601210,,,,,,,,,,,,,,,,,,,,,,,
20210710,1418250,,,,,,,,,,,,,,,,,,,,,,,
20210711,1317420,,,,,,,,,,,,,,,,,,,,,,,
20210712,1571860,,,,,,,,,,,,,,,,,,,,,,,
20210713,1647200,,,,,,,,,,,,,,,,,,,,,,,
20210714,1694320,,,,,,,,,,,,,,,,,,,,,,,
20210715,1657730,,,,,,,,,,,,,,,,,,,,,,,
20210716,1676940,,,,,,,,,,,,,,,,,,,,,,,
20210717,1487380,,,,,,,,,,,,,,,,,,,,,,,
20210718,1371570,,,,,,,,,,,,,,,,,,,,,,,
20210719,1636610,,,,,,,,,,,,,,,,,,,,,,,
20210720,1763040,,,,,,,,,,,,,,,,,,,,,,,
20210721,1742480,,,,,,,,,,,,,,,,,,,,,,,
20210722,1786780,,,,,,,,,,,,,,,,,,,,,,,
20210723,1743650,,,,,,,,,,,,,,,,,,,,,,,
20210724,1525870,,,,,,,,,,,,,,,,,,,,,,,
20210725,1414800,,,,,,,,,,,,,,,,,,,,,,,
20210726,1699460,,,,,,,,,,,,,,,,,,,,,,,
20210727,1752270,,,,,,,,,,,,,,,,,,,,,,,
20210728,1771940,,,,,,,,,,,,,,,,,,,,,,,
20210729,1765030,,,,,,,,,,,,,,,,,,,,,,,
20210730,1752470,,,,,,,,,,,,,,,,,,,,,,,
20210731,1539740,,,,,,,,,,,,,,,,,,,,,,,
20210801,1441170,,,,,,,,,,,,,,,,,,,,,,,
20210802,1591990,,,,,,,,,,,,,,,,,,,,,,,
20210803,1586240,,,,,,,,,,,,,,,,,,,,,,,
20210804,1534730,,,,,,,,,,,,,,,,,,,,,,,
20210805,1594590,,,,,,,,,,,,,,,,,,,,,,,
20210806,1661040,,,,,,,,,,,,,,,,,,,,,,,
20210807,1546240,,,,,,,,,,,,,,,,,,,,,,,
20210808,1439800,,,,,,,,,,,,,,,,,,,,,,,
20210809,1689520,,,,,,,,,,,,,,,,,,,,,,,
20210810,1696120,,,,,,,,,,,,,,,,,,,,,,,
20210811,1676790,,,,,,,,,,,,,,,,,,,,,,,
20210812,1675140,,,,,,,,,,,,,,,,,,,,,,,
20210813,1669020,,,,,,,,,,,,,,,,,,,,,,,
20210814,1461460,,,,,,,,,,,,,,,,,,,,,,,
20210815,1358520,,,,,,,,,,,,,,,,,,,,,,,
20210816,1488400,,,,,,,,,,,,,,,,,,,,,,,
20210817,1603890,,,,,,,,,,,,,,,,,,,,,,,
20210818,1622240,,,,,,,,,,,,,,,,,,,,,,,
20210819,1610970,,,,,,,,,,,,,,,,,,,,,,,
20210820,1590610,,,,,,,,,,,,,,,,,,,,,,,
20210821,1469470,,,,,,,,,,,,,,,,,,,,,,,
20210822,1390260,,,,,,,,,,,,,,,,,,,,,,,
20210823,1577810,,,,,,,,,,,,,,,,,,,,,,,
20210824,1608450,,,,,,,,,,,,,,,,,,,,,,,
20210825,1599250,,,,,,,,,,,,,,,,,,,,,,,
20210826,1639030,,,,,,,,,,,,,,,,,,,,,,,
20210827,1614060,,,,,,,,,,,,,,,,,,,,,,,
20210828,1438100,,,,,,,,,,,,,,,,,,,,,,,
20210829,1337420,,,,,,,,,,,,,,,,,,,,,,,
20210830,1559360,,,,,,,,,,,,,,,,,,,,,,,
20210831,1589960,,,,,,,,,,,,,,,,,,,,,,,
20210901,1594760,,,,,,,,,,,,,,,,,,,,,,,
20210902,1582340,,,,,,,,,,,,,,,,,,,,,,,
20210903,1530950,,,,,,,,,,,,,,,,,,,,,,,
20210904,1352430,,,,,,,,,,,,,,,,,,,,,,,
20210905,1275020,,,,,,,,,,,,,,,,,,,,,,,
20210906,1483470,,,,,,,,,,,,,,,,,,,,,,,
20210907,1513290,,,,,,,,,,,,,,,,,,,,,,,
20210908,1509760,,,,,,,,,,,,,,,,,,,,,,,
20210909,1526310,,,,,,,,,,,,,,,,,,,,,,,
20210910,1519930,,,,,,,,,,,,,,,,,,,,,,,
20210911,1345200,,,,,,,,,,,,,,,,,,,,,,,
20210912,1269910,,,,,,,,,,,,,,,,,,,,,,,
20210913,1478240,,,,,,,,,,,,,,,,,,,,,,,
20210914,1523140,,,,,,,,,,,,,,,,,,,,,,,
20210915,1546360,,,,,,,,,,,,,,,,,,,,,,,
20210916,1524420,,,,,,,,,,,,,,,,,,,,,,,
20210917,1442290,,,,,,,,,,,,,,,,,,,,,,,
20210918,1230930,,,,,,,,,,,,,,,,,,,,,,,
20210919,1105190,,,,,,,,,,,,,,,,,,,,,,,
20210920,1058570,,,,,,,,,,,,,,,,,,,,,,,
20210921,1008510,,,,,,,,,,,,,,,,,,,,,,,
20210922,1050890,,,,,,,,,,,,,,,,,,,,,,,
20210923,1295800,,,,,,,,,,,,,,,,,,,,,,,
20210924,1452290,,,,,,,,,,,,,,,,,,,,,,,
20210925,1305570,,,,,,,,,,,,,,,,,,,,,,,
20210926,1233610,,,,,,,,,,,,,,,,,,,,,,,
20210927,1433080,,,,,,,,,,,,,,,,,,,,,,,
20210928,1472350,,,,,,,,,,,,,,,,,,,,,,,
20210929,1466150,,,,,,,,,,,,,,,,,,,,,,,
20210930,1485710,,,,,,,,,,,,,,,,,,,,,,,
20211001,1488670,,,,,,,,,,,,,,,,,,,,,,,
20211002,1300820,,,,,,,,,,,,,,,,,,,,,,,
20211003,1216930,,,,,,,,,,,,,,,,,,,,,,,
20211004,1333690,,,,,,,,,,,,,,,,,,,,,,,
20211005,1458550,,,,,,,,,,,,,,,,,,,,,,,
20211006,1444980,,,,,,,,,,,,,,,,,,,,,,,
20211007,1487780,,,,,,,,,,,,,,,,,,,,,,,
20211008,1482500,,,,,,,,,,,,,,,,,,,,,,,
20211009,1298660,,,,,,,,,,,,,,,,,,,,,,,
20211010,1209450,,,,,,,,,,,,,,,,,,,,,,,
20211011,1363920,,,,,,,,,,,,,,,,,,,,,,,
20211012,1428670,,,,,,,,,,,,,,,,,,,,,,,
20211013,1440320,,,,,,,,,,,,,,,,,,,,,,,
20211014,1450300,,,,,,,,,,,,,,,,,,,,,,,
20211015,1444840,,,,,,,,,,,,,,,,,,,,,,,
20211016,1309720,,,,,,,,,,,,,,,,,,,,,,,
20211017,1217820,,,,,,,,,,,,,,,,,,,,,,,
20211018,1424050,,,,,,,,,,,,,,,,,,,,,,,
20211019,1437100,,,,,,,,,,,,,,,,,,,,,,,
20211020,1425770,,,,,,,,,,,,,,,,,,,,,,,
20211021,1445700,,,,,,,,,,,,,,,,,,,,,,,
20211022,1420670,,,,,,,,,,,,,,,,,,,,,,,
20211023,1234830,,,,,,,,,,,,,,,,,,,,,,,
20211024,1190060,,,,,,,,,,,,,,,,,,,,,,,
20211025,1374660,,,,,,,,,,,,,,,,,,,,,,,
