"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Liberia","LBR","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0888508542425807","0.0903451277694764","0.0870687160663062","0.13295179073385","0.151150509399945","0.171769287676337","0.163726706339378","0.13864250170193","0.109178084442576","0.1036823601175","0.132105012512289","0.142162491905896","0.14712647195014","0.129647148903853","0.172602469461641","0.178261566821039","0.202725953994815","0.176794956708268","0.182976779154535","","",
"Libya","LBY","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.439792938031798","0.444359029888063","0.470031623073652","0.499439579713874","0.4488116722621","0.441383068537142","0.426118146247567","0.402063411041262","0.354463605341169","0.383889524287333","0.404538869180812","0.409678962089208","0.718223347830246","0.442415143094208","0.538391595661625","0.769086682640395","0.761038635454221","0.744244143254588","0.652121898552421","0.587645020156074","","",
"St. Lucia","LCA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.105188437228527","0.110959143238006","0.154176909088775","0.147605816432045","0.15645901846461","0.170246196684003","0.170747756122263","0.17194125218028","0.181992972850999","0.182182948975684","0.1771727163534","0.213994574382229","0.192811175635203","0.209257066279439","0.190543078303866","0.173106382132804","0.175876663631554","0.134986140501559","0.128620307407389","0.434321914353846","0.16284417096857","0.14665999180771","0.2010945112491","0.127807563121511","0.14129853928247","0.151205586950025","0.13392874040547","0.136808760672903","0.140495502908811","","",
"Latin America & Caribbean","LCN","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.192824802468622","0.191379290074139","0.190082207677542","0.188042151705276","0.187743778599013","0.19071997427157","0.197651159235157","0.199073915280504","0.201040742851797","0.198146678546084","0.197591990488928","0.197219700781031","0.197139049266733","0.194471984396998","0.192290515826503","0.192497509052723","0.187897743913798","0.185985360608022","0.186276708524723","0.18634864167566","0.184369971487115","0.183064557333728","0.184639347398383","0.183923726599284","0.182290062802729","0.180232535608702","0.176550128215596","0.169741680945011","0.164489513708485","","",
"Least developed countries: UN classification","LDC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.09083244644772","0.0888313929016221","0.0878904786688103","0.088128225471313","0.092493532838521","0.102819085143033","0.101558683249586","0.10351085838413","0.102808607272094","0.105206605332306","0.105506943477563","0.107715834357684","0.107267684758735","0.113974202168598","0.112920346767373","0.110149719666768","0.109152711732158","0.108863518132019","0.107822626751775","0.111834045083561","0.113436549424287","0.113873747430262","0.112147248892425","0.113685832510653","0.115043012366982","0.113799688245496","0.116695738007824","0.117949032273995","0.114443206968399","","",
"Low income","LIC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53583150716306","0.526380370391435","0.494070594392136","0.461766201251838","0.448495401388721","0.42415718283392","0.387949956032394","0.360413742946951","0.345983711627036","0.352385829313201","0.361114187344798","0.358049946412221","0.343688747263438","0.341662881143584","0.334099143410122","0.343058246984667","0.334215955274258","0.300213381279738","0.302318749044024","0.267123695978668","0.249570627171859","0.219554988247755","0.196731462951616","0.165078045242207","0.161037864819648","0.138672225134093","0.139847366360372","0.129813863194029","0.121231951997541","","",
"Liechtenstein","LIE","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0571473730427086","0.056626078624427","0.0715471364700048","0.0648892528224385","0.069657393608814","0.0665980604501796","0.0921611017200837","0.0864059727012644","0.0852002215208769","0.0901310890733805","0.0978284503864475","0.0986367545816201","0.0995097179059788","0.10243159677644","0.100742903796009","0.103002527464525","0.0849228710659194","0.0870791131644676","0.0774715683645331","0.0717862891553852","0.0706768604183741","0.0769197370850321","0.0769193118560687","0.0640054891904762","0.0741198627241232","0.0816542200862677","0.0841741524329849","0.0863801913081001","0.0776150278518122","","",
"Lower middle income","LMC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.345694480414844","0.351166648107592","0.340689893428107","0.334067846527997","0.325869154413798","0.32617153064306","0.312777166446154","0.314391171729317","0.31455315993207","0.3175449662811","0.310866305557099","0.307633039676331","0.303892765971586","0.298240942117899","0.292791951693516","0.286485650711313","0.283454804260306","0.283465710032112","0.281063550847065","0.279755731395879","0.276050813008281","0.277868326533729","0.277913079470628","0.269156584276047","0.269383927719511","0.258931050102207","0.25015822215998","0.247270531152131","0.249066819365397","","",
"Low & middle income","LMY","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.485101093380475","0.489031803663296","0.482596358536503","0.472905156965337","0.459046144429867","0.464007055788325","0.445422959637375","0.431769790044234","0.428590724559011","0.413835043870344","0.407463097571713","0.405551344484484","0.403486300209114","0.411279622870361","0.415273463325658","0.416583081376863","0.413375784693034","0.405141471568374","0.396789414812453","0.396836159296077","0.397218011891067","0.400563601100024","0.392127203732094","0.382266345766458","0.368994307177435","0.352300579890436","0.338380923718281","0.329656183374933","0.324666632472994","","",
"Lesotho","LSO","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.585223546858812","0.570724837778566","0.55200548825338","0.54750933548775","0.53003494023121","0.522890877354034","0.5044025921728","0.495286037369003","0.499469061792365","0.500009761521137","0.489750357629854","0.478312028548705","0.482923438568617","0.466995310667043","0.471839561140448","0.463348938058789","0.449223706413161","0.440149451298443","0.427756897134828","0.452592556781729","0.442234464638246","0.432514082798188","0.419630763228513","0.414049285395027","0.410641237295736","0.384397637735164","0.377738044374746","0.419197781050405","0.44699950680415","","",
"Late-demographic dividend","LTE","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.645947261582109","0.655836336853067","0.654554500863618","0.638122286182989","0.611050767448277","0.612481257490166","0.587321802264921","0.557469483428891","0.552798581102183","0.524494869243547","0.509617230264394","0.502927939536605","0.497675851551327","0.511137079506154","0.522742273826262","0.529261313182894","0.523755137426549","0.505915747051765","0.489972245070495","0.489263992944192","0.493841437346933","0.49767086776737","0.482805012082289","0.472922943511238","0.449059712045454","0.429551893899725","0.411976940843212","0.399303382267203","0.389327924421095","","",
"Lithuania","LTU","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.355820720583514","0.350433137462775","0.316495289823404","0.311193250422145","0.262143975214297","0.216893477386306","0.216004390805807","0.203613669239457","0.18431997393074","0.183430486386208","0.183417262879478","0.173285871902283","0.158238330094283","0.152455691745116","0.160240476387246","0.16990868465194","0.150567444073354","0.146096219053903","0.133991742226762","0.124045876154673","0.123935377549825","0.122310027013263","0.117496534760365","0.116773985797774","","",
"Luxembourg","LUX","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43826823391352","0.419790260317081","0.401088360157568","0.391972753037411","0.350694890133","0.276849684711422","0.275575123737768","0.246108441857759","0.212997253491325","0.205658032609081","0.205059005453235","0.213048476249544","0.220926865289159","0.226663671980339","0.249038559942112","0.246754096634842","0.230675373488928","0.202009203950258","0.202790717998063","0.200892992956593","0.202561917163048","0.195223797964293","0.191612563377673","0.175519226327785","0.159998179170154","0.145126732323749","0.134674119468484","0.134381695452921","0.134961286641865","","",
"Latvia","LVA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.380973648276475","0.371842727867673","0.323370838747916","0.289829422969318","0.26197201592479","0.227552368884055","0.227300027974063","0.211977293209533","0.201872145068193","0.186790498714765","0.170911420276032","0.162107271336742","0.153263242495818","0.150732181409599","0.159543104964599","0.193202582718025","0.168258828688611","0.154654801498024","0.148766439534564","0.143827587100387","0.139046433144895","0.132669076184428","0.127953027685174","0.131813612648997","","",
"Macao SAR, China","MAC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.227493547745498","0.228977203264113","0.251935880040443","0.261050266843618","0.255591685228267","0.280474715022447","0.246943107354809","0.263362096509285","0.251415194397961","0.261141898962758","0.261663838605758","0.270402730715457","0.271805871081353","0.256112453119541","0.269717007664382","0.275487543154409","0.26587509297829","0.265367801041906","0.263388031937689","0.25447818656661","0.260257276334065","0.266318022110835","0.269094158443081","0.255578873476935","0.254936023809879","0.251808065662692","0.248891055741032","0.249533578543","0.244668794579763","","",
"Monaco","MCO","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.721896798655924","0.657043744933704","0.595431236205065","0.575263238339024","0.505845660921318","0.452266737422411","0.445957892597867","0.423118902195846","0.429538204008545","0.40045718945223","0.391670927900247","0.36459410509653","0.361072098763815","0.335357769754728","0.334438502651602","0.339243498251932","0.322522252444684","0.316276102467629","0.255838075358378","0.261641940994314","0.273085587197449","0.265467494703864","0.254195942520719","0.256555398483555","","",
"Madagascar","MDG","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0414090894897294","0.0471757843274023","0.0471159859473815","0.048069724732888","0.0581888651959066","0.064795606520697","0.060651289928775","0.0634023839649836","0.0700354519622267","0.0685335655152819","0.0648237032399712","0.0619072458409826","0.0474000116948274","0.0597516007922136","0.0604297487011379","0.0597839615065727","0.0543998825788779","0.053971460488407","0.0523407408941429","0.0517534165997209","0.0569131914070663","0.0656166348860491","0.0796959370951012","0.0833059387655795","0.0839156720817535","0.0885699981510416","0.0826037391467274","0.0863887310566661","0.0806007817444248","","",
"Maldives","MDV","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0965316103553357","0.0963827396372563","0.10796901024986","0.0915787926480915","0.11964008781122","0.123247216424619","0.133885755709171","0.158617545263301","0.121156205612789","0.159535514088858","0.176201439211713","0.171204701332657","0.158943974133026","0.145173760055857","0.163680628860319","0.160978755636772","0.15599904346261","0.171754410319334","0.158693221805629","0.177950505224547","0.171689576473652","0.209296343949169","0.203028843950607","0.197050836520177","","",
"Middle East & North Africa","MEA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.318104022369952","0.328875506758324","0.329453738928073","0.339613955993605","0.356245114359746","0.359640243804139","0.354992013429606","0.354622386105635","0.340992960301755","0.347326966418025","0.338152243739434","0.350391968244348","0.360142162442273","0.354450814667376","0.34825063858743","0.358943690705521","0.36038654662165","0.360185130188916","0.364731704146639","0.377001390317013","0.373978713115422","0.367524847538635","0.3752841606288","0.372649655042929","0.376127099539924","0.370451528827046","0.355363033583214","0.353851114121415","0.350319810445099","","",
"Mexico","MEX","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.213329133257272","0.218771348740806","0.213992343452511","0.217937212611877","0.225037902631598","0.225810066852167","0.224981157729137","0.225513111206981","0.229108917790236","0.21540993944826","0.218936994091171","0.218842540721566","0.222350192358579","0.229475393141676","0.224718959600891","0.229301540149211","0.228227535851702","0.229415838291579","0.234179756529448","0.239143618547631","0.231037346862962","0.228586228472057","0.220438335299381","0.212584283279677","0.20161746483026","0.201266891845361","0.198871867391658","0.19173296434958","0.18774605787915","","",
"Marshall Islands","MHL","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.478719666425827","0.508045206902983","0.479841437386006","0.443422058251296","0.494355212670862","0.528415065990439","0.591978485633161","0.599503105820698","0.591493811686743","0.609067712072122","0.640474458783987","0.596744233527401","0.698611311867862","0.735051624314049","0.737639704553278","0.714556617218364","0.707220171406824","0.738116222174998","0.69197114996569","0.696234255036338","0.712589687760537","0.685063957042784","0.741039451621525","0.72926961282765","0.866202531895997","0.837859903056224","0.855781108386312","","",
"Middle income","MIC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.48370947262069","0.487917643801228","0.482031481262424","0.47278726257447","0.458958206546663","0.464416995110241","0.446151984051818","0.432753989522262","0.429774393030841","0.414654574840089","0.408041886775923","0.406139400602993","0.404293235187622","0.412251254246229","0.416437697730564","0.417617587774035","0.414507106450541","0.406716659953616","0.398201069358082","0.398895908556476","0.399596429924783","0.403513836432085","0.395349615353143","0.385917207357881","0.372537580768137","0.355984724946087","0.341800705937413","0.33311220232909","0.328197170782582","","",
"North Macedonia","MKD","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.378192693850234","0.393211151710598","0.431386256599697","0.482490670084269","0.474552059036529","0.478784306091428","0.558204917554101","0.492041543719773","0.52018649170901","0.461212994706416","0.425699830481525","0.447635044820906","0.413573806407423","0.442016163374106","0.408981988904851","0.409796823178427","0.390190458277579","0.383675956605576","0.355241666898196","0.333446868864474","0.314329850286273","0.33915910990951","0.322688093915186","0.282955026313774","0.257803003861649","0.238659620870135","0.229258301054288","0.24122945047862","0.219857757944683","","",
"Mali","MLI","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0351297739382242","0.0321858978339095","0.0348031110175957","0.0344826653478044","0.0339490372871326","0.0336392126046368","0.0327592463385008","0.0338012022459496","0.0456508745415715","0.0448713875236159","0.0791339616336275","0.0783165038721948","0.06604960343306","0.0605298600732677","0.063005819283431","0.0659343127276756","0.072160500815518","0.0763650280072546","0.0735902833735575","0.084325792051876","0.0886840794035007","0.0964318493911439","0.096933852060656","0.0929309175696331","0.0887743745004346","0.0913856963664443","0.111904054002082","0.121412682780483","0.128994008178392","","",
"Malta","MLT","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.408989758297492","0.366658069433538","0.343890073310781","0.426216194339126","0.360348987351444","0.321306642109141","0.301806239640385","0.30527151135946","0.278630835334518","0.270562961636372","0.19980424714917","0.236350380716821","0.214706229339295","0.232089040694889","0.23087596526266","0.225037577220379","0.222040803149387","0.216720381878556","0.209503722666376","0.19554604765417","0.190442099834298","0.188822057126147","0.191233641950951","0.158562537623773","0.146073853833044","0.093571973617922","0.073550017039576","0.0765929626573425","0.0742586437760041","","",
"Myanmar","MMR","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.163587810314803","0.161908242135779","0.153736524835941","0.162553954940421","0.177656664417757","0.204042036817428","0.20191175879271","0.18954233786072","0.195338267412992","0.201219949196841","0.187861579537151","0.149564832479886","0.132254531188055","0.149796751410498","0.127535871973907","0.118388574022892","0.0964772564278349","0.0887626239297153","0.0614512103113897","0.0528178417430499","0.0522804659231725","0.0513059240033882","0.0656843786475243","0.0698287563349304","0.0810769154266793","0.0845385953105131","0.092053017890969","0.124096626071915","0.12039573634364","","",
"Middle East & North Africa (excluding high income)","MNA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.352727665755073","0.372960720345785","0.382870168143848","0.392619026448509","0.413541908900263","0.416504711666423","0.404422883309877","0.414861016206305","0.379805820692058","0.37749010277612","0.369003187251969","0.377932940781153","0.378218349727114","0.380568636844161","0.376510394952005","0.394060168918864","0.39423804047651","0.388009314587785","0.387467007962776","0.396026467218294","0.382829712394423","0.385430392296473","0.394881109399938","0.395708570891405","0.400416311956068","0.388630899256767","0.365986687376977","0.364200106769199","0.371880266649568","","",
"Montenegro","MNE","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.232917776176673","0.232684554514119","0.209854279531412","0.250705411447464","0.173131446195149","0.248451620237939","0.236949921492944","0.223445789082253","0.210230763389101","0.201997142635114","0.207694125915522","0.180372820317873","0.182044951575617","0.195777634675278","","",
"Mongolia","MNG","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.19151908313846","1.4850664983625","1.4258860553965","1.35689690445656","1.15700764955388","1.08343846235892","0.895840950439829","0.845374062625862","0.820932119539909","0.802066641103441","0.828897505360279","0.802440760726765","0.819989547654386","0.743163165998452","0.689822745258827","0.744085088720408","0.769722707119898","0.731901947635588","0.669503031093373","0.713134819540302","0.703392123256641","0.659208386843032","0.639511591668805","0.614226569459809","0.561279669204848","0.523422988180207","0.543396407839232","0.552772826347118","0.564396460527815","","",
"Northern Mariana Islands","MNP","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.182969561342664","0.146355090346194","0.182440560268958","0.193450149211914","0.154841108103814","0.161055177237488","0.143592643251652","0.143471149177794","0.125451361171016","0.111406715599884","0.128010717200541","0.112609400693189","0.114728305968502","0.130591169825035","0.121011412854878","0.101588577067999","0.100734296241809","0.1121072343109","0.104931338709807","0.110591898313546","0.112527661062812","0.123244002306328","0.110235815043133","0.116151387092279","0.139719671986374","0.165184760866168","0.163331813973528","0.163695580123274","0.174543635483442","","",
"Mauritania","MRT","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0889711116565754","0.0894893242326915","0.0909073272345409","0.0877935157182444","0.0945463829648159","0.0906234649893819","0.0907786222397703","0.0937126108575851","0.0859695385675109","0.0929749528816304","0.0976380491015293","0.103697715698953","0.110086042485178","0.105385134029374","0.10913714098925","0.103377607302577","0.0879639504462069","0.105710653194248","0.110994908812318","0.122591051015698","0.124263349506614","0.12620093060639","0.132384772905357","0.11651633317499","0.127992701658904","0.142188205847051","0.133753777277506","0.174765151003172","0.180152607050451","","",
"Mauritius","MUS","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.137130192274593","0.141493725582513","0.140281277431615","0.148666982101302","0.146646820122365","0.144342478845744","0.141995445784924","0.135188584807422","0.140824275496947","0.168676096420506","0.172186329502969","0.176207898421462","0.176106457784316","0.175173000532964","0.169123888031274","0.177568094233145","0.188779288901344","0.183964213225695","0.178154590619769","0.169953434395785","0.174252600712281","0.166510857112896","0.16486404180223","0.16335268108872","0.162815070075421","0.157626671424847","0.154867344287716","0.154347004885092","0.14697496456705","","",
"Malawi","MWI","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.114023520494681","0.115063803726619","0.124169096417762","0.126094103724957","0.145268527578092","0.124449583723057","0.11596480805277","0.116638732678022","0.108720466365407","0.110097957134973","0.0993571808662792","0.104558950870353","0.100474543819223","0.097261756008922","0.0954060167533171","0.0923861662751738","0.0901782535579997","0.0867030536111144","0.0904124786718215","0.0849791819368479","0.0738338528632538","0.0771865825392184","0.0744288530247119","0.0764351169212632","0.0657393282175416","0.0697622867543462","0.0771475485402336","0.08181652209733","0.0820093054995303","","",
"Malaysia","MYS","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.302394541519628","0.311121476129481","0.310729194775408","0.29227607070073","0.289463937745654","0.287107670960145","0.297810731199901","0.297176957920369","0.322474835106162","0.329716100635208","0.329510278229636","0.341610260727042","0.3485799265698","0.347585434690818","0.356423567170087","0.357591429410633","0.351437519903192","0.36059553695635","0.367334497877199","0.335687250076063","0.34371351789494","0.330629479887916","0.315974298651504","0.326365067643502","0.324482742552582","0.309921480836219","0.291729273647525","0.268769816723823","0.275788614705447","","",
"North America","NAC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.482544737877726","0.479119897592162","0.470374310496225","0.467856034367344","0.457125036129325","0.450370086673139","0.447219613871942","0.449341382988212","0.43423557779939","0.416674845251121","0.412108337228723","0.405619887253765","0.389495634637485","0.383672538138295","0.373906968145947","0.362475152585144","0.346009284750601","0.344547921754431","0.333880300254656","0.318406749216979","0.323844552023821","0.307307627558435","0.288979819262697","0.291302319094071","0.284983248398675","0.271025426308402","0.261690915072912","0.252612394046475","0.253580220322342","","",
"Namibia","NAM","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.122995154188114","0.124990844397782","0.147815957785243","0.167814040870815","0.17431962634017","0.183244548264119","0.180403339702914","0.17908729331237","0.169819324275122","0.160774104386969","0.201494690050874","0.166492168586035","0.170218405578795","0.15896285109878","0.164812965485414","0.154533943415393","0.151271743891481","0.166490736679022","0.169925088722998","0.165536042834706","0.167078048266094","0.169566564765344","0.173251048811598","0.170996703885913","0.175073540094935","0.178703222870568","0.179315634874136","0.174073820540395","","",
"New Caledonia","NCL","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0664503888055524","0.0634065341723082","0.0578005078023417","0.065224738193034","0.0619024271624553","0.0583344410844271","0.066600978368417","0.0666239539408092","0.0652424910533615","0.0635178813407591","0.0633493577390086","0.0581755662975717","0.0588088616376686","0.0624931386514016","0.064724504302449","0.0580131627318592","0.0540444295202228","0.0572881672462731","0.0557708375220125","0.0686896914515814","0.0802501536463762","0.0806907324839929","0.0978389422218402","0.0879857225194936","0.0912631650201901","0.0869814502843421","0.0822836510356433","0.0823440281376385","0.0849620129433631","","",
"Nigeria","NGA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.218618076196583","0.242623081769769","0.265115584592605","0.264389984657075","0.256899536066111","0.260310701050809","0.267108340325928","0.248652670951734","0.222375096514658","0.215371974023827","0.208958199218531","0.220832085755423","0.193638628737876","0.185769064082825","0.169943591916526","0.177335970477157","0.156605449826563","0.14362308582373","0.136612860521321","0.102563745161795","0.116054055081373","0.124002819683487","0.117327163428187","0.12095775268224","0.119410025600152","0.108265687670501","0.110319701487536","0.113979999521532","0.129408412089783","","",
"Nicaragua","NIC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.133877523500027","0.133436428041914","0.155076699130918","0.152908304164466","0.17016491116897","0.168287001581189","0.168399081865641","0.173461660673874","0.194944750499707","0.183164958545011","0.187379949153001","0.189715242315666","0.19452421640071","0.211706474868749","0.19969624040767","0.182984717491875","0.184269706681609","0.181589823154933","0.16766389815366","0.170650278937967","0.167911999406733","0.167039319828935","0.154218627298814","0.140709666998768","0.142358932117084","0.150402408836524","0.146842331264001","0.140864249664491","0.140638583011689","","",
"Netherlands","NLD","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.272125304695265","0.276604743851464","0.269834466251998","0.275194518164489","0.26584466045297","0.269144250642235","0.275204974341261","0.252501261972947","0.241887194370935","0.22300943573669","0.214903436306215","0.216615855678025","0.21627534661019","0.219755247036031","0.217627089645653","0.208063397061799","0.196002922006699","0.189938324457761","0.186761819933866","0.18818564861517","0.197976152637919","0.180953706767479","0.18128391623372","0.181059265514611","0.170303588011396","0.176191189161293","0.172586876243352","0.165204453455008","0.156487348604953","","",
"Norway","NOR","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.163382857559589","0.147963701131849","0.159574768907074","0.163210957864514","0.163311586359244","0.154141543275847","0.150974621082241","0.150808677163167","0.154010323082789","0.158373219292276","0.132835839687136","0.132808771723506","0.129748531260074","0.138463234844281","0.13439672335148","0.127147920394388","0.127547984073775","0.125961359895797","0.122296027535626","0.125720894417057","0.13954602971946","0.132577684327813","0.125713219371655","0.12156325192079","0.119433654766972","0.118231097735651","0.114888727658208","0.109173603242356","0.109282306697416","","",
